symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TSLA,2016-03-17 00:00:00+00:00,226.38,228.5,220.0,221.47,3782891,45.276,45.7,44.0,44.294,18914455,0.0,1.0
TSLA,2016-03-18 00:00:00+00:00,232.74,234.48,228.06,229.1,4711793,46.548,46.896,45.612,45.82,23558965,0.0,1.0
TSLA,2016-03-21 00:00:00+00:00,238.32,239.88,235.0,235.34,5307822,47.664,47.976,47.0,47.068,26539110,0.0,1.0
TSLA,2016-03-22 00:00:00+00:00,234.24,238.99,232.558,237.21,4315988,46.848,47.798,46.5116,47.442,21579940,0.0,1.0
TSLA,2016-03-23 00:00:00+00:00,222.58,234.73,222.03,232.37,4948841,44.516,46.946,44.406,46.474,24744205,0.0,1.0
TSLA,2016-03-24 00:00:00+00:00,227.75,228.8877,215.0,215.78,4960900,45.55,45.77754,43.0,43.156,24804500,0.0,1.0
TSLA,2016-03-28 00:00:00+00:00,230.26,234.81,225.0,231.61,3925685,46.052,46.962,45.0,46.322,19628425,0.0,1.0
TSLA,2016-03-29 00:00:00+00:00,230.13,232.38,225.33,229.89,4014330,46.026,46.476,45.066,45.978,20071650,0.0,1.0
TSLA,2016-03-30 00:00:00+00:00,226.89,235.5,226.5,235.09,4032982,45.378,47.1,45.3,47.018,20164910,0.0,1.0
TSLA,2016-03-31 00:00:00+00:00,229.77,237.42,225.01,229.34,8012872,45.954,47.484,45.002,45.868,40064360,0.0,1.0
TSLA,2016-04-01 00:00:00+00:00,237.59,247.9,233.25,244.825,15997509,47.518,49.58,46.65,48.965,79987545,0.0,1.0
TSLA,2016-04-04 00:00:00+00:00,246.99,252.12,243.64,249.12,13475327,49.398,50.424,48.728,49.824,67376635,0.0,1.0
TSLA,2016-04-05 00:00:00+00:00,255.47,256.56,240.0,240.5,9948699,51.094,51.312,48.0,48.1,49743495,0.0,1.0
TSLA,2016-04-06 00:00:00+00:00,265.42,267.74,253.45,253.97,11705479,53.084,53.548,50.69,50.794,58527395,0.0,1.0
TSLA,2016-04-07 00:00:00+00:00,257.2,269.34,254.51,266.45,8856171,51.44,53.868,50.902,53.29,44280855,0.0,1.0
TSLA,2016-04-08 00:00:00+00:00,250.07,260.82,248.0201,260.5,7363935,50.014,52.164,49.60402,52.1,36819675,0.0,1.0
TSLA,2016-04-11 00:00:00+00:00,249.92,258.99,245.3,251.0,9161693,49.984,51.798,49.06,50.2,45808465,0.0,1.0
TSLA,2016-04-12 00:00:00+00:00,247.82,251.8,243.63,249.5,5763208,49.564,50.36,48.726,49.9,28816040,0.0,1.0
TSLA,2016-04-13 00:00:00+00:00,254.53,255.5,247.33,248.51,4925595,50.906,51.1,49.466,49.702,24627975,0.0,1.0
TSLA,2016-04-14 00:00:00+00:00,251.86,256.839,251.0501,253.0,4132185,50.372,51.3678,50.21002,50.6,20660925,0.0,1.0
TSLA,2016-04-15 00:00:00+00:00,254.51,254.6,249.12,251.31,3752366,50.902,50.92,49.824,50.262,18761830,0.0,1.0
TSLA,2016-04-18 00:00:00+00:00,253.88,258.31,251.66,252.23,4271362,50.776,51.662,50.332,50.446,21356810,0.0,1.0
TSLA,2016-04-19 00:00:00+00:00,247.37,254.3699,241.251,253.12,6357526,49.474,50.87398,48.2502,50.624,31787630,0.0,1.0
TSLA,2016-04-20 00:00:00+00:00,249.97,253.66,241.5,246.26,5194051,49.994,50.732,48.3,49.252,25970255,0.0,1.0
TSLA,2016-04-21 00:00:00+00:00,248.29,250.9,246.91,248.99,2783059,49.658,50.18,49.382,49.798,13915295,0.0,1.0
TSLA,2016-04-22 00:00:00+00:00,253.75,254.0,245.71,248.89,3786327,50.75,50.8,49.142,49.778,18931635,0.0,1.0
TSLA,2016-04-25 00:00:00+00:00,251.82,257.38,250.76,253.01,3670348,50.364,51.476,50.152,50.602,18351740,0.0,1.0
TSLA,2016-04-26 00:00:00+00:00,253.74,255.73,249.39,252.05,3223839,50.748,51.146,49.878,50.41,16119195,0.0,1.0
TSLA,2016-04-27 00:00:00+00:00,251.47,255.0,249.4,252.75,3205808,50.294,51.0,49.88,50.55,16029040,0.0,1.0
TSLA,2016-04-28 00:00:00+00:00,247.71,253.43,247.44,249.85,2518990,49.542,50.686,49.488,49.97,12594950,0.0,1.0
TSLA,2016-04-29 00:00:00+00:00,240.76,248.43,237.81,248.14,5413787,48.152,49.686,47.562,49.628,27068935,0.0,1.0
TSLA,2016-05-02 00:00:00+00:00,241.8,243.19,234.82,241.5,3843935,48.36,48.638,46.964,48.3,19219675,0.0,1.0
TSLA,2016-05-03 00:00:00+00:00,232.32,238.91,231.62,237.36,4302222,46.464,47.782,46.324,47.472,21511110,0.0,1.0
TSLA,2016-05-04 00:00:00+00:00,222.56,234.46,220.4,230.29,8700459,44.512,46.892,44.08,46.058,43502295,0.0,1.0
TSLA,2016-05-05 00:00:00+00:00,211.53,228.64,209.79,228.46,11254827,42.306,45.728,41.958,45.692,56274135,0.0,1.0
TSLA,2016-05-06 00:00:00+00:00,214.93,216.37,208.11,210.87,5685237,42.986,43.274,41.622,42.174,28426185,0.0,1.0
TSLA,2016-05-09 00:00:00+00:00,208.92,216.15,206.8,215.72,4776383,41.784,43.23,41.36,43.144,23881915,0.0,1.0
TSLA,2016-05-10 00:00:00+00:00,208.69,209.47,205.0,207.55,4070617,41.738,41.894,41.0,41.51,20353085,0.0,1.0
TSLA,2016-05-11 00:00:00+00:00,208.96,215.48,206.05,207.59,5161864,41.792,43.096,41.21,41.518,25809320,0.0,1.0
TSLA,2016-05-12 00:00:00+00:00,207.28,211.67,203.6572,211.44,3650475,41.456,42.334,40.73144,42.288,18252375,0.0,1.0
TSLA,2016-05-13 00:00:00+00:00,207.61,211.2,206.7,207.78,2822781,41.522,42.24,41.34,41.556,14113905,0.0,1.0
TSLA,2016-05-16 00:00:00+00:00,208.29,213.15,207.92,208.15,2949396,41.658,42.63,41.584,41.63,14746980,0.0,1.0
TSLA,2016-05-17 00:00:00+00:00,204.66,209.8199,204.02,209.05,2843597,40.932,41.96398,40.804,41.81,14217985,0.0,1.0
TSLA,2016-05-18 00:00:00+00:00,211.17,215.31,207.75,209.15,5617519,42.234,43.062,41.55,41.83,28087595,0.0,1.0
TSLA,2016-05-19 00:00:00+00:00,215.21,216.79,207.3,213.62,6866321,43.042,43.358,41.46,42.724,34331605,0.0,1.0
TSLA,2016-05-20 00:00:00+00:00,220.28,220.55,216.35,216.99,9007076,44.056,44.11,43.27,43.398,45035380,0.0,1.0
TSLA,2016-05-23 00:00:00+00:00,216.22,222.6,215.86,219.87,5102479,43.244,44.52,43.172,43.974,25512395,0.0,1.0
TSLA,2016-05-24 00:00:00+00:00,217.91,218.74,215.18,216.6,3013843,43.582,43.748,43.036,43.32,15069215,0.0,1.0
TSLA,2016-05-25 00:00:00+00:00,219.58,221.36,216.51,217.91,3132615,43.916,44.272,43.302,43.582,15663075,0.0,1.0
TSLA,2016-05-26 00:00:00+00:00,225.12,225.26,219.05,220.5,4072424,45.024,45.052,43.81,44.1,20362120,0.0,1.0
TSLA,2016-05-27 00:00:00+00:00,223.04,225.93,220.75,224.99,3650272,44.608,45.186,44.15,44.998,18251360,0.0,1.0
TSLA,2016-05-31 00:00:00+00:00,223.23,224.7497,221.5001,223.04,2789002,44.646,44.94994,44.30002,44.608,13945010,0.0,1.0
TSLA,2016-06-01 00:00:00+00:00,219.56,222.4,216.89,221.48,2982695,43.912,44.48,43.378,44.296,14913475,0.0,1.0
TSLA,2016-06-02 00:00:00+00:00,218.96,219.909,217.11,219.59,2032832,43.792,43.9818,43.422,43.918,10164160,0.0,1.0
TSLA,2016-06-03 00:00:00+00:00,218.99,221.94,218.01,220.0,2228970,43.798,44.388,43.602,44.0,11144850,0.0,1.0
TSLA,2016-06-06 00:00:00+00:00,220.68,220.9,215.45,218.0,2249508,44.136,44.18,43.09,43.6,11247540,0.0,1.0
TSLA,2016-06-07 00:00:00+00:00,232.34,234.44,221.52,222.24,6213573,46.468,46.888,44.304,44.448,31067865,0.0,1.0
TSLA,2016-06-08 00:00:00+00:00,235.52,240.845,232.605,233.8,5971995,47.104,48.169,46.521,46.76,29859975,0.0,1.0
TSLA,2016-06-09 00:00:00+00:00,229.36,235.33,227.06,234.98,4492075,45.872,47.066,45.412,46.996,22460375,0.0,1.0
TSLA,2016-06-10 00:00:00+00:00,218.79,227.97,218.4217,227.39,6026603,43.758,45.594,43.68434,45.478,30133015,0.0,1.0
TSLA,2016-06-13 00:00:00+00:00,217.87,225.77,217.66,219.5,4193022,43.574,45.154,43.532,43.9,20965110,0.0,1.0
TSLA,2016-06-14 00:00:00+00:00,214.96,222.2,212.53,218.88,3580167,42.992,44.44,42.506,43.776,17900835,0.0,1.0
TSLA,2016-06-15 00:00:00+00:00,217.7,221.9,215.13,216.95,2908522,43.54,44.38,43.026,43.39,14542610,0.0,1.0
TSLA,2016-06-16 00:00:00+00:00,217.93,218.04,213.5,217.42,2440259,43.586,43.608,42.7,43.484,12201295,0.0,1.0
TSLA,2016-06-17 00:00:00+00:00,215.47,219.99,214.5,217.81,3112620,43.094,43.998,42.9,43.562,15563100,0.0,1.0
TSLA,2016-06-20 00:00:00+00:00,219.7,223.75,218.23,219.5,3555471,43.94,44.75,43.646,43.9,17777355,0.0,1.0
TSLA,2016-06-21 00:00:00+00:00,219.61,222.569,218.81,220.68,4529005,43.922,44.5138,43.762,44.136,22645025,0.0,1.0
TSLA,2016-06-22 00:00:00+00:00,196.66,205.95,195.75,199.47,23742414,39.332,41.19,39.15,39.894,118712070,0.0,1.0
TSLA,2016-06-23 00:00:00+00:00,196.4,197.55,192.13,195.69,10130748,39.28,39.51,38.426,39.138,50653740,0.0,1.0
TSLA,2016-06-24 00:00:00+00:00,193.15,195.12,189.73,190.05,7026516,38.63,39.024,37.946,38.01,35132580,0.0,1.0
TSLA,2016-06-27 00:00:00+00:00,198.55,198.81,187.87,190.86,7220323,39.71,39.762,37.574,38.172,36101615,0.0,1.0
TSLA,2016-06-28 00:00:00+00:00,201.79,204.05,199.41,201.89,6212422,40.358,40.81,39.882,40.378,31062110,0.0,1.0
TSLA,2016-06-29 00:00:00+00:00,210.19,211.78,203.0,205.13,5994908,42.038,42.356,40.6,41.026,29974540,0.0,1.0
TSLA,2016-06-30 00:00:00+00:00,212.28,213.4999,209.02,212.97,4843111,42.456,42.69998,41.804,42.594,24215555,0.0,1.0
TSLA,2016-07-01 00:00:00+00:00,216.5,218.24,206.0,206.14,5399951,43.3,43.648,41.2,41.228,26999755,0.0,1.0
TSLA,2016-07-05 00:00:00+00:00,213.98,214.5441,208.0,209.73,5175345,42.796,42.90882,41.6,41.946,25876725,0.0,1.0
TSLA,2016-07-06 00:00:00+00:00,214.44,215.23,209.0,210.0,4919855,42.888,43.046,41.8,42.0,24599275,0.0,1.0
TSLA,2016-07-07 00:00:00+00:00,215.94,218.12,213.01,213.1,3612022,43.188,43.624,42.602,42.62,18060110,0.0,1.0
TSLA,2016-07-08 00:00:00+00:00,216.78,219.81,214.5,217.8,4074785,43.356,43.962,42.9,43.56,20373925,0.0,1.0
TSLA,2016-07-11 00:00:00+00:00,224.78,226.78,219.51,219.96,5429823,44.956,45.356,43.902,43.992,27149115,0.0,1.0
TSLA,2016-07-12 00:00:00+00:00,224.65,227.5,223.22,224.1,4576165,44.93,45.5,44.644,44.82,22880825,0.0,1.0
TSLA,2016-07-13 00:00:00+00:00,222.53,225.59,220.29,225.5,3567062,44.506,45.118,44.058,45.1,17835310,0.0,1.0
TSLA,2016-07-14 00:00:00+00:00,221.53,224.94,221.05,223.12,2675834,44.306,44.988,44.21,44.624,13379170,0.0,1.0
TSLA,2016-07-15 00:00:00+00:00,220.4,222.7499,219.64,222.52,2234247,44.08,44.54998,43.928,44.504,11171235,0.0,1.0
TSLA,2016-07-18 00:00:00+00:00,226.25,227.09,218.3,219.64,3412055,45.25,45.418,43.66,43.928,17060275,0.0,1.0
TSLA,2016-07-19 00:00:00+00:00,225.26,229.1,224.75,225.0,3115065,45.052,45.82,44.95,45.0,15575325,0.0,1.0
TSLA,2016-07-20 00:00:00+00:00,228.36,229.8,225.0,226.47,2568498,45.672,45.96,45.0,45.294,12842490,0.0,1.0
TSLA,2016-07-21 00:00:00+00:00,220.5,227.847,219.1,226.0,4428651,44.1,45.5694,43.82,45.2,22143255,0.0,1.0
TSLA,2016-07-22 00:00:00+00:00,222.27,224.5,218.88,221.99,2579692,44.454,44.9,43.776,44.398,12898460,0.0,1.0
TSLA,2016-07-25 00:00:00+00:00,230.01,231.39,221.3715,222.27,4490683,46.002,46.278,44.2743,44.454,22453415,0.0,1.0
TSLA,2016-07-26 00:00:00+00:00,229.51,230.0,225.3,227.69,3430042,45.902,46.0,45.06,45.538,17150210,0.0,1.0
TSLA,2016-07-27 00:00:00+00:00,228.49,233.36,226.92,229.34,2889007,45.698,46.672,45.384,45.868,14445035,0.0,1.0
TSLA,2016-07-28 00:00:00+00:00,230.61,230.76,226.6,227.95,2419059,46.122,46.152,45.32,45.59,12095295,0.0,1.0
TSLA,2016-07-29 00:00:00+00:00,234.79,235.28,230.24,230.7,3070813,46.958,47.056,46.048,46.14,15354065,0.0,1.0
TSLA,2016-08-01 00:00:00+00:00,230.01,236.63,229.38,235.5,4016284,46.002,47.326,45.876,47.1,20081420,0.0,1.0
TSLA,2016-08-02 00:00:00+00:00,227.2,229.87,221.4,229.37,3934432,45.44,45.974,44.28,45.874,19672160,0.0,1.0
TSLA,2016-08-03 00:00:00+00:00,225.79,229.699,224.21,227.37,3887759,45.158,45.9398,44.842,45.474,19438795,0.0,1.0
TSLA,2016-08-04 00:00:00+00:00,230.61,230.86,222.05,225.69,4146997,46.122,46.172,44.41,45.138,20734985,0.0,1.0
TSLA,2016-08-05 00:00:00+00:00,230.03,232.0,227.4,230.0,3205215,46.006,46.4,45.48,46.0,16026075,0.0,1.0
TSLA,2016-08-08 00:00:00+00:00,226.16,229.6,226.09,228.0,2263584,45.232,45.92,45.218,45.6,11317920,0.0,1.0
TSLA,2016-08-09 00:00:00+00:00,229.08,231.5375,226.65,226.82,2207833,45.816,46.3075,45.33,45.364,11039165,0.0,1.0
TSLA,2016-08-10 00:00:00+00:00,225.65,229.87,224.62,228.24,2338301,45.13,45.974,44.924,45.648,11691505,0.0,1.0
TSLA,2016-08-11 00:00:00+00:00,224.91,227.57,223.41,226.17,1880936,44.982,45.514,44.682,45.234,9404680,0.0,1.0
TSLA,2016-08-12 00:00:00+00:00,225.61,226.65,224.04,225.41,1813540,45.122,45.33,44.808,45.082,9067700,0.0,1.0
TSLA,2016-08-15 00:00:00+00:00,225.59,229.5,224.93,226.02,2034328,45.118,45.9,44.986,45.204,10171640,0.0,1.0
TSLA,2016-08-16 00:00:00+00:00,223.61,227.19,223.4101,225.49,2267147,44.722,45.438,44.68202,45.098,11335735,0.0,1.0
TSLA,2016-08-17 00:00:00+00:00,223.24,224.83,222.8,224.33,1787127,44.648,44.966,44.56,44.866,8935635,0.0,1.0
TSLA,2016-08-18 00:00:00+00:00,223.51,225.66,222.29,223.82,1714467,44.702,45.132,44.458,44.764,8572335,0.0,1.0
TSLA,2016-08-19 00:00:00+00:00,225.0,225.169,222.53,223.54,1659530,45.0,45.0338,44.506,44.708,8297650,0.0,1.0
TSLA,2016-08-22 00:00:00+00:00,222.93,225.11,222.68,224.17,2065493,44.586,45.022,44.536,44.834,10327465,0.0,1.0
TSLA,2016-08-23 00:00:00+00:00,224.84,228.49,222.8,224.32,4784418,44.968,45.698,44.56,44.864,23922090,0.0,1.0
TSLA,2016-08-24 00:00:00+00:00,222.62,227.15,222.22,227.05,2570693,44.524,45.43,44.444,45.41,12853465,0.0,1.0
TSLA,2016-08-25 00:00:00+00:00,220.96,223.8,220.77,223.11,1762519,44.192,44.76,44.154,44.622,8812595,0.0,1.0
TSLA,2016-08-26 00:00:00+00:00,219.99,222.855,218.82,222.14,2238992,43.998,44.571,43.764,44.428,11194960,0.0,1.0
TSLA,2016-08-29 00:00:00+00:00,215.2,220.4,215.0,220.15,3266334,43.04,44.08,43.0,44.03,16331670,0.0,1.0
TSLA,2016-08-30 00:00:00+00:00,211.34,216.11,210.52,216.11,3168862,42.268,43.222,42.104,43.222,15844310,0.0,1.0
TSLA,2016-08-31 00:00:00+00:00,212.01,212.6,208.65,210.43,3276548,42.402,42.52,41.73,42.086,16382740,0.0,1.0
TSLA,2016-09-01 00:00:00+00:00,200.77,211.0999,200.5,209.01,7943138,40.154,42.21998,40.1,41.802,39715690,0.0,1.0
TSLA,2016-09-02 00:00:00+00:00,197.78,203.2,196.2,202.33,5977413,39.556,40.64,39.24,40.466,29887065,0.0,1.0
TSLA,2016-09-06 00:00:00+00:00,202.83,203.25,199.0,199.02,4390572,40.566,40.65,39.8,39.804,21952860,0.0,1.0
TSLA,2016-09-07 00:00:00+00:00,201.71,206.4968,200.71,205.5,3640923,40.342,41.29936,40.142,41.1,18204615,0.0,1.0
TSLA,2016-09-08 00:00:00+00:00,197.36,199.89,196.36,199.55,3377946,39.472,39.978,39.272,39.91,16889730,0.0,1.0
TSLA,2016-09-09 00:00:00+00:00,194.47,199.92,193.7,199.09,3756992,38.894,39.984,38.74,39.818,18784960,0.0,1.0
TSLA,2016-09-12 00:00:00+00:00,198.3,201.369,194.1,195.0,3715161,39.66,40.2738,38.82,39.0,18575805,0.0,1.0
TSLA,2016-09-13 00:00:00+00:00,196.05,198.49,193.45,197.06,3589379,39.21,39.698,38.69,39.412,17946895,0.0,1.0
TSLA,2016-09-14 00:00:00+00:00,196.41,197.9248,194.8562,195.75,2259231,39.282,39.58496,38.97124,39.15,11296155,0.0,1.0
TSLA,2016-09-15 00:00:00+00:00,200.42,202.5193,196.4,196.49,3085115,40.084,40.50386,39.28,39.298,15425575,0.0,1.0
TSLA,2016-09-16 00:00:00+00:00,205.4,205.7,199.0,200.42,3107808,41.08,41.14,39.8,40.084,15539040,0.0,1.0
TSLA,2016-09-19 00:00:00+00:00,206.34,209.43,205.0,207.0,2299498,41.268,41.886,41.0,41.4,11497490,0.0,1.0
TSLA,2016-09-20 00:00:00+00:00,204.64,207.75,203.91,206.85,2410488,40.928,41.55,40.782,41.37,12052440,0.0,1.0
TSLA,2016-09-21 00:00:00+00:00,205.22,207.0,201.56,206.37,2633503,41.044,41.4,40.312,41.274,13167515,0.0,1.0
TSLA,2016-09-22 00:00:00+00:00,206.43,207.28,203.0,206.4,2382902,41.286,41.456,40.6,41.28,11914510,0.0,1.0
TSLA,2016-09-23 00:00:00+00:00,207.45,210.18,205.67,205.99,2905229,41.49,42.036,41.134,41.198,14526145,0.0,1.0
TSLA,2016-09-26 00:00:00+00:00,208.99,211.0,206.5,206.5,2394358,41.798,42.2,41.3,41.3,11971790,0.0,1.0
TSLA,2016-09-27 00:00:00+00:00,205.81,209.9818,204.6093,209.65,3373180,41.162,41.99636,40.92186,41.93,16865900,0.0,1.0
TSLA,2016-09-28 00:00:00+00:00,206.27,208.25,205.26,207.51,2088374,41.254,41.65,41.052,41.502,10441870,0.0,1.0
TSLA,2016-09-29 00:00:00+00:00,200.7,207.33,200.58,205.6,2727029,40.14,41.466,40.116,41.12,13635145,0.0,1.0
TSLA,2016-09-30 00:00:00+00:00,204.03,204.98,199.55,202.21,2586273,40.806,40.996,39.91,40.442,12931365,0.0,1.0
TSLA,2016-10-03 00:00:00+00:00,213.7,215.6688,208.25,212.3,5999892,42.74,43.13376,41.65,42.46,29999460,0.0,1.0
TSLA,2016-10-04 00:00:00+00:00,211.41,213.32,208.82,213.1,3541481,42.282,42.664,41.764,42.62,17707405,0.0,1.0
TSLA,2016-10-05 00:00:00+00:00,208.46,213.15,208.12,212.24,1877534,41.692,42.63,41.624,42.448,9387670,0.0,1.0
TSLA,2016-10-06 00:00:00+00:00,201.0,204.2099,200.21,202.46,4703402,40.2,40.84198,40.042,40.492,23517010,0.0,1.0
TSLA,2016-10-07 00:00:00+00:00,196.61,201.32,195.8,201.0,3493018,39.322,40.264,39.16,40.2,17465090,0.0,1.0
TSLA,2016-10-10 00:00:00+00:00,200.95,204.14,199.66,201.35,3316297,40.19,40.828,39.932,40.27,16581485,0.0,1.0
TSLA,2016-10-11 00:00:00+00:00,200.1,202.2,198.31,201.85,2328422,40.02,40.44,39.662,40.37,11642110,0.0,1.0
TSLA,2016-10-12 00:00:00+00:00,201.51,203.88,200.42,200.95,1970689,40.302,40.776,40.084,40.19,9853445,0.0,1.0
TSLA,2016-10-13 00:00:00+00:00,200.24,200.895,197.05,200.5,2495413,40.048,40.179,39.41,40.1,12477065,0.0,1.0
TSLA,2016-10-14 00:00:00+00:00,196.51,201.43,196.3,200.66,4269850,39.302,40.286,39.26,40.132,21349250,0.0,1.0
TSLA,2016-10-17 00:00:00+00:00,193.96,198.39,192.0,197.05,4554080,38.792,39.678,38.4,39.41,22770400,0.0,1.0
TSLA,2016-10-18 00:00:00+00:00,199.1,199.47,193.26,195.99,5680475,39.82,39.894,38.652,39.198,28402375,0.0,1.0
TSLA,2016-10-19 00:00:00+00:00,203.56,206.66,198.06,199.74,6991183,40.712,41.332,39.612,39.948,34955915,0.0,1.0
TSLA,2016-10-20 00:00:00+00:00,199.1,203.0,197.05,202.12,5072877,39.82,40.6,39.41,40.424,25364385,0.0,1.0
TSLA,2016-10-21 00:00:00+00:00,200.09,201.57,197.41,198.6,2943402,40.018,40.314,39.482,39.72,14717010,0.0,1.0
TSLA,2016-10-24 00:00:00+00:00,202.76,203.9452,200.25,201.0,2751562,40.552,40.78904,40.05,40.2,13757810,0.0,1.0
TSLA,2016-10-25 00:00:00+00:00,202.34,204.69,201.2,202.9,2445014,40.468,40.938,40.24,40.58,12225070,0.0,1.0
TSLA,2016-10-26 00:00:00+00:00,202.24,203.19,200.1,201.0,5632841,40.448,40.638,40.02,40.2,28164205,0.0,1.0
TSLA,2016-10-27 00:00:00+00:00,204.01,213.7,201.65,211.34,13093744,40.802,42.74,40.33,42.268,65468720,0.0,1.0
TSLA,2016-10-28 00:00:00+00:00,199.97,205.32,199.83,204.0,4280141,39.994,41.064,39.966,40.8,21400705,0.0,1.0
TSLA,2016-10-31 00:00:00+00:00,197.73,202.49,195.81,202.49,4692273,39.546,40.498,39.162,40.498,23461365,0.0,1.0
TSLA,2016-11-01 00:00:00+00:00,190.79,198.5,188.105,198.04,7060036,38.158,39.7,37.621,39.608,35300180,0.0,1.0
TSLA,2016-11-02 00:00:00+00:00,188.02,192.6951,187.505,190.05,4253382,37.604,38.53902,37.501,38.01,21266910,0.0,1.0
TSLA,2016-11-03 00:00:00+00:00,187.42,191.47,187.0401,189.0,2653023,37.484,38.294,37.40802,37.8,13265115,0.0,1.0
TSLA,2016-11-04 00:00:00+00:00,190.56,193.46,185.96,189.0,5146043,38.112,38.692,37.192,37.8,25730215,0.0,1.0
TSLA,2016-11-07 00:00:00+00:00,193.21,194.29,190.05,193.59,3870112,38.642,38.858,38.01,38.718,19350560,0.0,1.0
TSLA,2016-11-08 00:00:00+00:00,194.94,197.49,191.26,193.79,3267580,38.988,39.498,38.252,38.758,16337900,0.0,1.0
TSLA,2016-11-09 00:00:00+00:00,190.06,192.0,183.95,186.875,8173065,38.012,38.4,36.79,37.375,40865325,0.0,1.0
TSLA,2016-11-10 00:00:00+00:00,185.35,191.61,180.42,191.05,6750341,37.07,38.322,36.084,38.21,33751705,0.0,1.0
TSLA,2016-11-11 00:00:00+00:00,188.56,188.88,183.0,184.24,3988504,37.712,37.776,36.6,36.848,19942520,0.0,1.0
TSLA,2016-11-14 00:00:00+00:00,181.45,188.25,178.19,188.0,6552205,36.29,37.65,35.638,37.6,32761025,0.0,1.0
TSLA,2016-11-15 00:00:00+00:00,183.77,186.43,182.05,182.78,3902018,36.754,37.286,36.41,36.556,19510090,0.0,1.0
TSLA,2016-11-16 00:00:00+00:00,183.93,184.73,181.21,182.65,3434437,36.786,36.946,36.242,36.53,17172185,0.0,1.0
TSLA,2016-11-17 00:00:00+00:00,188.66,189.49,182.1101,183.49,4887067,37.732,37.898,36.42202,36.698,24435335,0.0,1.0
TSLA,2016-11-18 00:00:00+00:00,185.02,193.0,185.0,190.65,5210347,37.004,38.6,37.0,38.13,26051735,0.0,1.0
TSLA,2016-11-21 00:00:00+00:00,184.52,188.89,184.41,185.04,4361043,36.904,37.778,36.882,37.008,21805215,0.0,1.0
TSLA,2016-11-22 00:00:00+00:00,191.17,191.47,183.71,185.84,5603361,38.234,38.294,36.742,37.168,28016805,0.0,1.0
TSLA,2016-11-23 00:00:00+00:00,193.14,195.644,189.0,190.61,4891893,38.628,39.1288,37.8,38.122,24459465,0.0,1.0
TSLA,2016-11-25 00:00:00+00:00,196.65,197.2372,193.64,193.64,2366098,39.33,39.44744,38.728,38.728,11830490,0.0,1.0
TSLA,2016-11-28 00:00:00+00:00,196.12,199.35,194.55,195.48,4529182,39.224,39.87,38.91,39.096,22645910,0.0,1.0
TSLA,2016-11-29 00:00:00+00:00,189.57,196.73,189.5,195.56,4439256,37.914,39.346,37.9,39.112,22196280,0.0,1.0
TSLA,2016-11-30 00:00:00+00:00,189.4,191.89,187.5,191.0,3547104,37.88,38.378,37.5,38.2,17735520,0.0,1.0
TSLA,2016-12-01 00:00:00+00:00,181.88,188.53,181.0,188.25,5126401,36.376,37.706,36.2,37.65,25632005,0.0,1.0
TSLA,2016-12-02 00:00:00+00:00,181.47,184.88,180.0,182.88,4042324,36.294,36.976,36.0,36.576,20211620,0.0,1.0
TSLA,2016-12-05 00:00:00+00:00,186.8,188.89,182.51,182.51,4072239,37.36,37.778,36.502,36.502,20361195,0.0,1.0
TSLA,2016-12-06 00:00:00+00:00,185.85,186.58,182.6825,185.52,3391622,37.17,37.316,36.5365,37.104,16958110,0.0,1.0
TSLA,2016-12-07 00:00:00+00:00,193.15,193.4,185.0,186.15,5461851,38.63,38.68,37.0,37.23,27309255,0.0,1.0
TSLA,2016-12-08 00:00:00+00:00,192.29,192.5,189.54,192.05,3194148,38.458,38.5,37.908,38.41,15970740,0.0,1.0
TSLA,2016-12-09 00:00:00+00:00,192.18,193.836,190.81,190.87,2722505,38.436,38.7672,38.162,38.174,13612525,0.0,1.0
TSLA,2016-12-12 00:00:00+00:00,192.43,194.42,191.04,192.8,2438876,38.486,38.884,38.208,38.56,12194380,0.0,1.0
TSLA,2016-12-13 00:00:00+00:00,198.15,201.28,193.0,193.18,6823884,39.63,40.256,38.6,38.636,34119420,0.0,1.0
TSLA,2016-12-14 00:00:00+00:00,198.69,203.0,196.76,198.74,4150927,39.738,40.6,39.352,39.748,20754635,0.0,1.0
TSLA,2016-12-15 00:00:00+00:00,197.58,200.74,197.39,198.41,3219567,39.516,40.148,39.478,39.682,16097835,0.0,1.0
TSLA,2016-12-16 00:00:00+00:00,202.49,202.59,197.6,198.08,3796889,40.498,40.518,39.52,39.616,18984445,0.0,1.0
TSLA,2016-12-19 00:00:00+00:00,202.73,204.45,199.84,202.49,3488071,40.546,40.89,39.968,40.498,17440355,0.0,1.0
TSLA,2016-12-20 00:00:00+00:00,208.79,209.0,202.5,203.05,4689071,41.758,41.8,40.5,40.61,23445355,0.0,1.0
TSLA,2016-12-21 00:00:00+00:00,207.7,212.23,207.41,208.45,5207622,41.54,42.446,41.482,41.69,26038110,0.0,1.0
TSLA,2016-12-22 00:00:00+00:00,208.45,209.99,206.5,208.22,3111108,41.69,41.998,41.3,41.644,15555540,0.0,1.0
TSLA,2016-12-23 00:00:00+00:00,213.34,213.45,207.71,208.0,4670464,42.668,42.69,41.542,41.6,23352320,0.0,1.0
TSLA,2016-12-27 00:00:00+00:00,219.53,222.25,214.42,214.88,5915732,43.906,44.45,42.884,42.976,29578660,0.0,1.0
